fight_id,event_id,date,r_name,b_name,r_age,b_age,r_height,b_height,r_weight,b_weight,weight_class,rprev,bprev,bstreak,winner,r_win,win_method,last_round,max_round,height_diff,age_diff,r_sig_strikes_landed,r_sig_strikes_attempted,r_sig_strike_accuracy,r_total_strikes_landed,r_total_strikes_attempted,r_knockdowns,r_takedowns_landed,r_takedowns_attempted,r_takedown_accuracy,r_sub_attempts,r_head_sig_strikes,r_body_sig_strikes,r_distance_strikes,r_clinch_sig_strikes,r_ground_sig_strikes,r_control_time,b_sig_strikes_landed,b_sig_strikes_attempted,b_sig_strike_accuracy,b_total_strikes_landed,b_total_strikes_attempted,b_knockdowns,b_takedowns_landed,b_takedowns_attempted,b_takedown_accuracy,b_sub_attempts,b_head_sig_strikes,b_body_sig_strikes,b_distance_strikes,b_clinch_sig_strikes,b_ground_sig_strikes,b_control_time,sig_strike_diff,takedown_diff,knockdown_diff,control_time_diff,strike_accuracy_diff
6124,780,2016-07-12,Mike Pyle,Alberto Mina,43.0,36.0,182.0,182.0,77.0,77.0,Welterweight,4,2,2,blue,0,KO/TKO,2,3,0.0,7.0,149.0,312.0,47.756410256410255,202.0,369.0,0.0,5.0,10.0,50.0,3.0,111.0,17.0,87.0,32.0,30.0,327.0,103.0,211.0,48.81516587677725,122.0,242.0,2.0,2.0,17.0,11.76470588235294,0.0,76.0,9.0,78.0,13.0,12.0,57.0,46.0,3.0,-2.0,270.0,-1.0587556203669948
6125,780,2018-07-20,Vicente Luque,Alvaro Herrera,26.0,28.0,180.0,182.0,77.0,70.0,Welterweight,2,1,1,red,1,Submission,2,3,-2.0,-2.0,40.0,83.0,48.19277108433735,62.0,105.0,0.0,0.0,0.0,0.0,2.0,19.0,15.0,28.0,3.0,9.0,214.0,4.0,9.0,44.44444444444444,4.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,36.0,0.0,-1.0,214.0,3.748326639892909
6126,780,2016-07-11,Gilbert Burns,Lukasz Sajewski,32.0,27.0,177.0,172.0,70.0,70.0,Lightweight,4,1,0,red,1,Submission,1,3,5.0,5.0,114.0,273.0,41.75824175824176,166.0,332.0,0.0,7.0,16.0,43.75,4.0,70.0,25.0,91.0,16.0,7.0,767.0,26.0,86.0,30.23255813953488,37.0,97.0,0.0,0.0,1.0,0.0,0.0,17.0,5.0,25.0,1.0,0.0,41.0,88.0,7.0,0.0,726.0,11.525683618706879
6127,780,2016-07-11,Marco Beltran,Reginaldo Vieira,32.0,35.0,172.0,170.0,56.0,61.0,Flyweight,2,1,1,red,1,Submission,2,3,2.0,-3.0,61.0,152.0,40.131578947368425,114.0,212.0,0.0,2.0,5.0,40.0,0.0,35.0,16.0,28.0,17.0,16.0,0.0,59.0,105.0,56.19047619047619,127.0,179.0,0.0,0.0,1.0,0.0,2.0,39.0,15.0,32.0,8.0,19.0,187.0,2.0,2.0,0.0,-187.0,-16.058897243107765
6138,780,2016-07-12,Russell Doane,Pedro Munhoz,32.0,32.0,170.0,167.0,61.0,61.0,Bantamweight,4,4,0,blue,0,Submission,1,3,3.0,0.0,94.0,225.0,41.77777777777778,252.0,406.0,1.0,10.0,23.0,43.47826086956522,4.0,76.0,15.0,32.0,22.0,40.0,1446.0,125.0,328.0,38.109756097560975,137.0,341.0,0.0,2.0,10.0,20.0,3.0,60.0,27.0,115.0,4.0,6.0,49.0,-31.0,8.0,1.0,1397.0,3.6680216802168033
6165,780,2016-07-11,Felipe Arantes,Jerrod Sanders,30.0,39.0,172.0,172.0,61.0,61.0,Bantamweight,3,3,1,red,1,Submission,2,3,0.0,-9.0,72.0,166.0,43.373493975903614,98.0,193.0,0.0,4.0,9.0,44.44444444444444,3.0,51.0,15.0,33.0,16.0,23.0,442.0,18.0,27.0,66.66666666666666,51.0,64.0,0.0,3.0,9.0,33.33333333333333,3.0,11.0,6.0,7.0,4.0,7.0,439.0,54.0,1.0,0.0,3.0,-23.293172690763043
6106,781,2016-07-14,Scott Holtzman,Cody Pfister,35.0,28.0,175.0,177.0,70.0,70.0,Lightweight,2,3,0,red,1,Decision,3,3,-2.0,7.0,109.0,207.0,52.65700483091788,175.0,278.0,0.0,3.0,8.0,37.5,1.0,76.0,22.0,69.0,29.0,11.0,501.0,32.0,138.0,23.18840579710145,122.0,234.0,0.0,7.0,17.0,41.17647058823529,0.0,28.0,4.0,18.0,6.0,8.0,1495.0,77.0,-4.0,0.0,-994.0,29.468599033816428
6109,781,2016-07-14,Kyle Noke,Keita Nakamura,38.0,34.0,185.0,180.0,77.0,77.0,Welterweight,4,2,0,blue,0,Submission,2,3,5.0,4.0,163.0,344.0,47.383720930232556,214.0,400.0,1.0,1.0,3.0,33.33333333333333,0.0,70.0,36.0,110.0,11.0,42.0,192.0,46.0,103.0,44.66019417475729,101.0,165.0,1.0,3.0,8.0,37.5,2.0,40.0,4.0,35.0,3.0,8.0,281.0,117.0,-2.0,0.0,-89.0,2.7235267554752696
6132,781,2016-07-14,Tony Ferguson,Lando Vannata,34.0,26.0,180.0,175.0,70.0,70.0,Lightweight,6,0,0,red,1,Submission,2,3,5.0,8.0,236.0,505.0,46.73267326732674,336.0,614.0,2.0,3.0,7.0,42.857142857142854,8.0,155.0,37.0,188.0,7.0,41.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6144,781,2016-07-14,Michael McDonald,John Lineker,27.0,28.0,175.0,160.0,61.0,61.0,Bantamweight,1,5,4,blue,0,KO/TKO,1,5,15.0,-1.0,5.0,13.0,38.46153846153847,6.0,14.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,10.0,306.0,745.0,41.07382550335571,361.0,805.0,1.0,3.0,6.0,50.0,6.0,165.0,114.0,232.0,33.0,41.0,250.0,-301.0,-3.0,-1.0,-240.0,-2.6122870418172397
6167,781,2016-07-14,Louis Smolka,Ben Nguyen,27.0,30.0,175.0,165.0,56.0,56.0,Flyweight,5,2,2,red,1,KO/TKO,2,3,10.0,-3.0,283.0,619.0,45.718901453958,348.0,686.0,1.0,8.0,25.0,32.0,8.0,196.0,63.0,160.0,52.0,71.0,871.0,38.0,78.0,48.717948717948715,47.0,97.0,2.0,0.0,1.0,0.0,2.0,26.0,4.0,23.0,2.0,13.0,161.0,245.0,8.0,-1.0,710.0,-2.999047263990718
6168,781,2016-07-13,Devin Clark,Alex Nicholson,28.0,28.0,182.0,193.0,93.0,84.0,Light Heavyweight,0,1,0,blue,0,KO/TKO,1,3,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,51.0,31.372549019607842,16.0,51.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,15.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
6169,781,2016-07-14,Rani Yahya,Matthew Lopez,34.0,31.0,167.0,170.0,61.0,61.0,Bantamweight,3,0,0,red,1,Submission,3,3,-3.0,3.0,40.0,104.0,38.46153846153847,45.0,109.0,0.0,7.0,18.0,38.88888888888889,4.0,22.0,6.0,36.0,4.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6178,781,2016-07-14,Cortney Casey,Cristina Stanciu,31.0,24.0,170.0,165.0,52.0,52.0,Strawweight,2,1,0,red,1,KO/TKO,1,3,5.0,7.0,135.0,319.0,42.31974921630094,186.0,376.0,0.0,0.0,0.0,0.0,0.0,100.0,12.0,99.0,27.0,9.0,72.0,39.0,76.0,51.31578947368421,50.0,88.0,0.0,1.0,1.0,100.0,2.0,15.0,14.0,30.0,1.0,8.0,162.0,96.0,-1.0,0.0,-90.0,-8.996040257383271
6185,781,2018-05-17,Eric Spicely,Sam Alvey,32.0,32.0,185.0,187.0,84.0,93.0,Middleweight,0,6,0,blue,0,Submission,1,3,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,250.0,51.2,148.0,275.0,2.0,0.0,0.0,0.0,0.0,96.0,22.0,66.0,51.0,11.0,136.0,0.0,0.0,0.0,0.0,0.0
6194,781,2016-07-14,Lauren Murphy,Katlyn Chookagian,35.0,29.0,170.0,175.0,56.0,56.0,Flyweight,3,0,0,blue,0,Decision,3,3,-5.0,6.0,189.0,356.0,53.08988764044944,448.0,635.0,0.0,3.0,12.0,25.0,0.0,114.0,19.0,74.0,44.0,71.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6137,782,2016-08-01,Cesar Arzamendia,Damien Brown,27.0,33.0,180.0,177.0,70.0,70.0,Lightweight,1,1,0,blue,0,KO/TKO,1,3,3.0,-6.0,16.0,46.0,34.78260869565217,23.0,54.0,0.0,3.0,4.0,75.0,0.0,7.0,7.0,10.0,6.0,0.0,0.0,15.0,25.0,60.0,51.0,64.0,0.0,1.0,3.0,33.33333333333333,1.0,13.0,2.0,6.0,1.0,8.0,41.0,1.0,2.0,0.0,-41.0,-25.217391304347828
6143,782,2016-07-31,Robbie Lawler,Tyron Woodley,36.0,36.0,180.0,175.0,77.0,77.0,Welterweight,6,4,2,blue,0,KO/TKO,1,5,5.0,0.0,576.0,1220.0,47.21311475409836,657.0,1303.0,3.0,2.0,3.0,66.66666666666666,0.0,483.0,82.0,456.0,73.0,47.0,178.0,80.0,229.0,34.93449781659388,119.0,270.0,2.0,3.0,5.0,60.0,0.0,42.0,23.0,50.0,24.0,6.0,255.0,496.0,-1.0,1.0,-77.0,12.27861693750448
6149,782,2016-07-31,Francisco Rivera,Erik Perez,37.0,28.0,172.0,172.0,61.0,61.0,Bantamweight,5,2,1,blue,0,Decision,3,3,0.0,9.0,146.0,370.0,39.45945945945946,166.0,390.0,1.0,5.0,7.0,71.42857142857143,1.0,115.0,11.0,126.0,14.0,6.0,77.0,41.0,134.0,30.597014925373134,130.0,227.0,0.0,2.0,4.0,50.0,0.0,24.0,16.0,27.0,2.0,12.0,468.0,105.0,3.0,1.0,-391.0,8.862444534086325
6152,782,2016-08-01,Anthony Hamilton,Damian Grabowski,38.0,38.0,195.0,185.0,118.0,109.0,Heavyweight,5,1,0,red,1,KO/TKO,1,3,10.0,0.0,191.0,261.0,73.18007662835248,251.0,324.0,0.0,8.0,15.0,53.333333333333336,0.0,57.0,121.0,30.0,74.0,87.0,1102.0,1.0,3.0,33.33333333333333,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,190.0,8.0,0.0,1102.0,39.84674329501915
6153,782,2016-08-01,Matt Brown,Jake Ellenberger,37.0,33.0,182.0,175.0,77.0,77.0,Welterweight,5,5,0,blue,0,KO/TKO,1,3,7.0,4.0,258.0,517.0,49.90328820116054,344.0,613.0,0.0,8.0,14.0,57.14285714285714,5.0,189.0,55.0,143.0,67.0,48.0,409.0,89.0,278.0,32.014388489208635,121.0,313.0,1.0,3.0,9.0,33.33333333333333,1.0,71.0,16.0,61.0,26.0,2.0,127.0,169.0,5.0,-1.0,282.0,17.888899711951908
5692,753,2015-12-14,Warlley Alves,Colby Covington,27.0,30.0,180.0,180.0,77.0,77.0,Welterweight,3,3,3,red,1,Submission,1,3,0.0,-3.0,83.0,183.0,45.3551912568306,118.0,224.0,1.0,5.0,7.0,71.42857142857143,3.0,61.0,14.0,50.0,10.0,23.0,940.0,60.0,130.0,46.15384615384615,258.0,372.0,0.0,9.0,24.0,37.5,1.0,45.0,10.0,21.0,9.0,30.0,1189.0,23.0,-4.0,1.0,-249.0,-0.7986548970155525
5871,754,2016-01-04,Joe Soto,Michinori Tanaka,31.0,28.0,167.0,165.0,61.0,61.0,Bantamweight,2,2,0,blue,0,Decision,3,3,2.0,3.0,63.0,206.0,30.582524271844658,64.0,207.0,0.0,0.0,5.0,0.0,0.0,54.0,6.0,63.0,0.0,0.0,0.0,43.0,98.0,43.87755102040816,117.0,184.0,0.0,6.0,13.0,46.15384615384615,1.0,39.0,3.0,13.0,3.0,27.0,364.0,20.0,-6.0,0.0,-364.0,-13.295026748563505
5889,756,2015-12-14,Tatsuya Kawajiri,Jason Knight,40.0,26.0,170.0,177.0,65.0,65.0,Featherweight,3,0,0,red,1,Decision,3,3,-7.0,14.0,73.0,126.0,57.936507936507944,145.0,202.0,0.0,8.0,31.0,25.806451612903224,2.0,63.0,6.0,35.0,7.0,31.0,779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5786,759,2016-01-18,TJ Dillashaw,Dominick Cruz,32.0,33.0,167.0,172.0,61.0,61.0,Bantamweight,4,1,1,blue,0,Decision,5,5,-5.0,-1.0,525.0,1207.0,43.496271748135875,633.0,1335.0,3.0,4.0,16.0,25.0,2.0,366.0,78.0,431.0,63.0,31.0,957.0,26.0,35.0,74.28571428571429,26.0,35.0,0.0,2.0,2.0,100.0,0.0,26.0,0.0,4.0,0.0,22.0,21.0,499.0,2.0,3.0,936.0,-30.789442537578417
5860,761,2016-02-01,Alex Caceres,Masio Fullen,30.0,31.0,177.0,177.0,65.0,65.0,Featherweight,4,2,0,red,1,Decision,3,3,0.0,-1.0,97.0,292.0,33.21917808219178,124.0,322.0,1.0,1.0,1.0,100.0,1.0,55.0,26.0,82.0,12.0,3.0,148.0,42.0,135.0,31.11111111111111,62.0,159.0,0.0,1.0,2.0,50.0,0.0,32.0,10.0,25.0,15.0,2.0,74.0,55.0,0.0,1.0,74.0,2.108066971080671
5924,763,2016-02-29,Daniel Omielanczuk,Jarjis Danho,36.0,34.0,182.0,187.0,112.0,120.0,Heavyweight,3,0,0,red,1,Decision,3,3,-5.0,2.0,61.0,79.0,77.21518987341773,137.0,161.0,1.0,1.0,3.0,33.33333333333333,0.0,35.0,21.0,24.0,28.0,9.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5911,765,2016-02-22,Chris Camozzi,Joe Riggs,31.0,36.0,187.0,182.0,84.0,84.0,Middleweight,4,3,1,red,1,KO/TKO,1,3,5.0,-5.0,203.0,357.0,56.86274509803921,272.0,433.0,0.0,3.0,6.0,50.0,3.0,131.0,33.0,160.0,32.0,11.0,472.0,58.0,99.0,58.58585858585859,96.0,138.0,1.0,5.0,5.0,100.0,0.0,48.0,5.0,26.0,9.0,23.0,517.0,145.0,-2.0,-1.0,-45.0,-1.7231134878193757
5992,766,2016-03-21,Ross Pearson,Chad Laprise,34.0,32.0,172.0,177.0,70.0,77.0,Lightweight,7,4,0,red,1,Decision,3,3,-5.0,2.0,228.0,541.0,42.14417744916821,297.0,618.0,3.0,4.0,5.0,80.0,0.0,123.0,75.0,191.0,25.0,12.0,256.0,198.0,446.0,44.39461883408072,219.0,470.0,0.0,4.0,8.0,50.0,0.0,103.0,44.0,180.0,17.0,1.0,463.0,30.0,0.0,3.0,-207.0,-2.250441384912506
5993,769,2016-04-11,Ben Rothwell,Junior Dos Santos,36.0,34.0,193.0,193.0,120.0,108.0,Heavyweight,3,2,0,blue,0,Decision,5,5,0.0,2.0,57.0,134.0,42.53731343283582,66.0,143.0,1.0,0.0,0.0,0.0,2.0,43.0,7.0,52.0,0.0,5.0,0.0,145.0,349.0,41.54727793696275,162.0,368.0,1.0,1.0,1.0,100.0,0.0,90.0,52.0,133.0,7.0,5.0,90.0,-88.0,-1.0,0.0,-90.0,0.990035495873073
5997,772,2016-04-25,Robert Whittaker,Rafael Natal,27.0,35.0,182.0,182.0,84.0,84.0,Middleweight,5,5,4,red,1,Decision,3,3,0.0,-8.0,211.0,511.0,41.291585127201564,284.0,589.0,2.0,3.0,5.0,60.0,0.0,146.0,21.0,165.0,18.0,28.0,557.0,237.0,488.0,48.5655737704918,377.0,650.0,1.0,16.0,49.0,32.6530612244898,0.0,122.0,41.0,161.0,36.0,40.0,1204.0,-26.0,-13.0,1.0,-647.0,-7.273988643290238
6065,773,2017-07-08,Kyoji Horiguchi,Neil Seery,27.0,39.0,165.0,162.0,56.0,56.0,Flyweight,5,5,1,red,1,Decision,3,3,3.0,-12.0,249.0,613.0,40.61990212071778,331.0,707.0,0.0,4.0,14.0,28.57142857142857,0.0,180.0,56.0,187.0,29.0,33.0,486.0,222.0,552.0,40.21739130434783,362.0,703.0,2.0,5.0,11.0,45.45454545454545,9.0,184.0,14.0,157.0,28.0,37.0,0.0,27.0,-1.0,-2.0,486.0,0.4025108163699542
6037,775,2016-06-20,Rory MacDonald,Stephen Thompson,29.0,35.0,182.0,182.0,77.0,77.0,Welterweight,4,4,4,blue,0,Decision,5,5,0.0,-6.0,257.0,696.0,36.92528735632184,309.0,753.0,1.0,2.0,9.0,22.22222222222222,0.0,196.0,49.0,231.0,16.0,10.0,19.0,146.0,295.0,49.49152542372882,160.0,313.0,5.0,1.0,3.0,33.33333333333333,0.0,108.0,24.0,108.0,18.0,20.0,145.0,111.0,1.0,-4.0,-126.0,-12.566238067406978
6121,776,2016-07-11,Dooho Choi,Thiago Tavares,27.0,33.0,177.0,170.0,65.0,65.0,Featherweight,2,3,1,red,1,KO/TKO,1,3,7.0,-6.0,28.0,41.0,68.29268292682927,28.0,41.0,2.0,0.0,0.0,0.0,0.0,27.0,1.0,16.0,1.0,11.0,0.0,59.0,132.0,44.696969696969695,161.0,247.0,0.0,8.0,14.0,57.14285714285714,2.0,53.0,2.0,28.0,1.0,30.0,727.0,-31.0,-8.0,2.0,-727.0,23.595713229859577
6079,777,2016-05-29,Aljamain Sterling,Bryan Caraway,29.0,34.0,170.0,172.0,61.0,61.0,Bantamweight,4,3,1,blue,0,Decision,3,3,-2.0,-5.0,163.0,302.0,53.973509933774835,335.0,483.0,0.0,12.0,26.0,46.15384615384615,5.0,84.0,51.0,44.0,57.0,62.0,1648.0,107.0,353.0,30.31161473087819,135.0,391.0,0.0,4.0,24.0,16.666666666666664,2.0,82.0,13.0,90.0,17.0,0.0,298.0,56.0,8.0,0.0,1350.0,23.661895202896645
6131,779,2016-07-25,Felice Herrig,Kailin Curran,34.0,27.0,162.0,162.0,52.0,52.0,Strawweight,2,3,1,red,1,Submission,1,3,0.0,7.0,36.0,61.0,59.01639344262295,92.0,131.0,0.0,1.0,5.0,20.0,4.0,20.0,14.0,9.0,18.0,9.0,301.0,130.0,288.0,45.13888888888889,217.0,389.0,0.0,8.0,10.0,80.0,2.0,72.0,39.0,74.0,39.0,17.0,335.0,-94.0,-7.0,0.0,-34.0,13.877504553734056
4941,678,2014-07-27,Akbarh Arreola,Tiago Trator,35.0,31.0,177.0,175.0,70.0,65.0,Lightweight,0,0,0,blue,0,Decision,3,3,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,711,2015-08-25,Yves Jabouin,Thomas Almeida,39.0,27.0,170.0,170.0,61.0,61.0,Bantamweight,2,1,1,blue,0,KO/TKO,1,3,0.0,12.0,93.0,241.0,38.589211618257266,114.0,265.0,0.0,5.0,8.0,62.5,0.0,58.0,29.0,76.0,14.0,3.0,0.0,120.0,217.0,55.29953917050692,122.0,219.0,0.0,0.0,0.0,0.0,0.0,79.0,25.0,102.0,18.0,0.0,0.0,-27.0,5.0,0.0,0.0,-16.71032755224965
5813,750,2015-12-19,Charles Oliveira,Myles Jury,28.0,29.0,177.0,177.0,70.0,65.0,Lightweight,5,3,0,red,1,Submission,1,3,0.0,-1.0,159.0,249.0,63.85542168674698,253.0,353.0,0.0,9.0,23.0,39.130434782608695,9.0,83.0,60.0,47.0,62.0,50.0,160.0,71.0,195.0,36.41025641025641,81.0,209.0,1.0,4.0,11.0,36.36363636363637,0.0,47.0,6.0,59.0,2.0,10.0,116.0,88.0,5.0,-1.0,44.0,27.44516527649057
6105,781,2016-07-14,Tim Boetsch,Josh Samman,37.0,30.0,182.0,190.0,84.0,84.0,Middleweight,5,3,0,red,1,KO/TKO,2,3,-8.0,7.0,71.0,165.0,43.03030303030303,123.0,221.0,3.0,1.0,6.0,16.666666666666664,0.0,51.0,12.0,52.0,12.0,7.0,30.0,33.0,62.0,53.2258064516129,109.0,146.0,1.0,3.0,6.0,50.0,1.0,14.0,9.0,22.0,2.0,9.0,456.0,38.0,-2.0,2.0,-426.0,-10.195503421309866
6494,809,2017-03-06,Mark Godbeer,Daniel Spitz,34.0,28.0,187.0,200.0,109.0,111.0,Heavyweight,1,0,0,red,1,Decision,3,3,-13.0,6.0,5.0,11.0,45.45454545454545,7.0,13.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6822,841,2017-08-23,Anton Berzin,Kennedy Nzechukwu,29.0,26.0,187.0,195.0,93.0,93.0,Light Heavyweight,0,0,0,blue,0,Decision,3,3,-8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6162,782,2016-08-01,Rose Namajunas,Karolina Kowalkiewicz,26.0,32.0,165.0,160.0,52.0,52.0,Strawweight,4,2,2,blue,0,Decision,3,3,5.0,-6.0,144.0,361.0,39.88919667590028,195.0,427.0,0.0,12.0,18.0,66.66666666666666,5.0,98.0,36.0,101.0,15.0,28.0,174.0,185.0,430.0,43.02325581395349,268.0,525.0,0.0,0.0,1.0,0.0,0.0,127.0,34.0,132.0,43.0,10.0,148.0,-41.0,12.0,0.0,26.0,-3.1340591380532103
6181,782,2016-08-01,Ross Pearson,Jorge Masvidal,34.0,33.0,172.0,180.0,70.0,77.0,Lightweight,9,7,0,blue,0,Decision,3,3,-8.0,1.0,334.0,811.0,41.183723797780516,425.0,914.0,3.0,4.0,8.0,50.0,0.0,159.0,114.0,274.0,48.0,12.0,406.0,409.0,814.0,50.24570024570024,666.0,1098.0,0.0,7.0,16.0,43.75,5.0,261.0,103.0,291.0,84.0,34.0,1258.0,-75.0,-3.0,3.0,-852.0,-9.061976447919726
6209,782,2016-07-31,Ryan Benoit,Fredy Serrano,29.0,39.0,165.0,165.0,56.0,56.0,Flyweight,2,2,2,red,1,Decision,3,3,0.0,-10.0,29.0,96.0,30.208333333333332,30.0,97.0,1.0,1.0,2.0,50.0,0.0,26.0,3.0,19.0,1.0,9.0,25.0,23.0,103.0,22.330097087378643,27.0,109.0,1.0,3.0,10.0,30.0,0.0,17.0,3.0,21.0,2.0,0.0,0.0,6.0,-2.0,0.0,25.0,7.878236245954689
6210,782,2016-07-31,Wilson Reis,Hector Sandoval,33.0,32.0,162.0,157.0,56.0,56.0,Flyweight,5,0,0,red,1,Submission,1,3,5.0,1.0,134.0,354.0,37.85310734463277,290.0,556.0,0.0,22.0,55.0,40.0,2.0,88.0,17.0,74.0,27.0,33.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6156,783,2016-09-05,Andrei Arlovski,Josh Barnett,39.0,40.0,190.0,190.0,109.0,113.0,Heavyweight,6,2,0,blue,0,Submission,3,5,0.0,-1.0,138.0,292.0,47.26027397260274,211.0,371.0,2.0,0.0,1.0,0.0,0.0,92.0,26.0,86.0,43.0,9.0,270.0,181.0,273.0,66.30036630036629,250.0,344.0,0.0,0.0,1.0,0.0,0.0,113.0,64.0,84.0,97.0,0.0,460.0,-43.0,0.0,2.0,-190.0,-19.040092327763553
6157,783,2016-09-04,Ryan Bader,Ilir Latifi,35.0,35.0,187.0,177.0,93.0,93.0,Light Heavyweight,5,6,3,red,1,KO/TKO,2,3,10.0,0.0,155.0,416.0,37.25961538461539,268.0,547.0,0.0,18.0,47.0,38.297872340425535,1.0,104.0,29.0,103.0,16.0,36.0,603.0,57.0,102.0,55.88235294117647,65.0,114.0,2.0,5.0,14.0,35.714285714285715,2.0,38.0,8.0,43.0,8.0,6.0,284.0,98.0,13.0,-2.0,319.0,-18.622737556561084
6158,783,2016-09-05,Scott Askham,Jack Hermansson,30.0,30.0,190.0,185.0,84.0,84.0,Middleweight,4,0,0,blue,0,Decision,3,3,5.0,0.0,72.0,109.0,66.05504587155964,138.0,176.0,3.0,1.0,5.0,20.0,0.0,36.0,18.0,38.0,28.0,6.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6163,783,2016-09-03,Peter Sobotta,Nicolas Dalby,31.0,33.0,182.0,180.0,77.0,77.0,Welterweight,3,3,0,red,1,Decision,3,3,2.0,-2.0,55.0,120.0,45.83333333333333,130.0,200.0,0.0,5.0,7.0,71.42857142857143,1.0,22.0,17.0,46.0,1.0,8.0,553.0,182.0,459.0,39.651416122004356,230.0,510.0,0.0,8.0,15.0,53.333333333333336,0.0,111.0,30.0,108.0,50.0,24.0,263.0,-127.0,-3.0,0.0,290.0,6.181917211328972
6164,783,2016-09-05,Jessin Ayari,Jimmy Wallhead,26.0,34.0,182.0,177.0,77.0,77.0,Welterweight,0,0,0,red,1,Decision,3,3,5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6182,783,2016-09-03,Alexander Gustafsson,Jan Blachowicz,31.0,35.0,195.0,187.0,93.0,93.0,Light Heavyweight,3,4,1,red,1,Decision,3,3,8.0,-4.0,151.0,317.0,47.63406940063091,180.0,347.0,0.0,2.0,9.0,22.22222222222222,0.0,112.0,25.0,124.0,20.0,7.0,290.0,175.0,322.0,54.347826086956516,253.0,413.0,0.0,5.0,8.0,62.5,1.0,117.0,51.0,78.0,43.0,54.0,587.0,-24.0,-3.0,0.0,-297.0,-6.713756686325603
6211,783,2016-09-05,Nick Hein,Tae Hyun Bang,34.0,35.0,167.0,175.0,70.0,70.0,Lightweight,4,4,1,red,1,Decision,3,3,-8.0,-1.0,175.0,428.0,40.887850467289724,230.0,491.0,2.0,3.0,10.0,30.0,0.0,123.0,23.0,167.0,6.0,2.0,354.0,126.0,316.0,39.87341772151899,151.0,342.0,2.0,2.0,4.0,50.0,2.0,107.0,12.0,102.0,6.0,18.0,0.0,49.0,1.0,0.0,354.0,1.0144327457707334
